Selected,loan_amnt,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,open_acc,revol_bal,total_acc,application_type,default,term_m,int_rate_num,dti_clean,revol_util_clean,fico_mid,log_annual_inc,F_default,I_default,P_1,P_0,risk_band
0,10800,353.53,B,B4,6 years,MORTGAGE,125000,Source Verified,debt_consolidation,CA,9,6247,31,Individual,0,36,10.99,14.65,43.4,667,11.736069016,0,0,0.1093608072,0.8906391928,Low
0,18625,449.08,D,D1,10+ years,MORTGAGE,77000,Not Verified,credit_card,CA,11,46937,23,Individual,0,60,15.61,20.76,94.1,682,11.251560701,0,0,0.2929479919,0.7070520081,Medium
0,3250,109.03,C,C2,2 years,RENT,71000,Verified,credit_card,IL,11,11353,18,Individual,0,36,12.69,12.36,67.2,672,11.170435156,0,0,0.1821518001,0.8178481999,Medium
0,10000,260.46,E,E3,1 year,RENT,29000,Source Verified,debt_consolidation,OH,5,2839,22,Individual,0,60,19.19,20.99,29.6,732,10.275051109,0,0,0.4458615535,0.5541384465,High
0,25000,590.17,C,C5,4 years,MORTGAGE,73000,Source Verified,major_purchase,GA,13,19881,45,Individual,1,60,14.65,20.58,33.3,732,11.19821472,1,0,0.2621905566,0.7378094434,Medium
0,12000,289.34,D,D1,8 years,RENT,55000,Source Verified,credit_card,NY,6,9569,8,Individual,1,60,15.61,23.99,77.2,672,10.915088464,1,0,0.469614115,0.530385885,High
0,21175,693.15,B,B4,3 years,MORTGAGE,150000,Not Verified,debt_consolidation,SC,6,4437,30,Individual,0,36,10.99,6.55,49.3,702,11.918390573,0,0,0.0727974912,0.9272025088,Low
0,24000,566.56,C,C5,10+ years,MORTGAGE,172000,Not Verified,other,LA,15,6439,78,Individual,0,60,14.65,33.75,29,717,12.055249756,0,0,0.2409447984,0.7590552016,Medium
0,25000,782.15,A,A5,10+ years,OWN,250000,Source Verified,debt_consolidation,NC,26,98567,82,Individual,0,36,7.89,9.87,21.5,747,12.429216197,0,0,0.0334918295,0.9665081705,Low
0,7300,258.64,D,D2,3 years,RENT,35000,Verified,debt_consolidation,PA,5,7439,10,Individual,0,36,16.55,18.21,46.5,717,10.46310334,0,0,0.2215812226,0.7784187774,Medium
0,20000,654.68,B,B4,10+ years,MORTGAGE,63000,Verified,debt_consolidation,PA,5,22797,15,Individual,0,36,10.99,14.27,97.8,692,11.050890005,0,0,0.094457643,0.905542357,Low
0,8000,247.97,A,A4,10+ years,RENT,44000,Source Verified,debt_consolidation,OR,12,5901,29,Individual,0,36,7.26,13.88,21.4,682,10.691944913,0,0,0.079934853,0.920065147,Low
0,12000,402.54,C,C2,4 years,RENT,45000,Source Verified,debt_consolidation,WA,16,12943,21,Individual,0,36,12.69,19.87,58.6,667,10.714417769,0,0,0.2455922186,0.7544077814,Medium
0,12300,396.83,B,B3,10+ years,RENT,28000,Verified,debt_consolidation,MA,13,13038,34,Individual,0,36,9.99,25.59,74.1,662,10.239959789,0,0,0.176620952,0.823379048,Medium
0,18500,468.38,D,D5,4 years,RENT,37000,Not Verified,debt_consolidation,MI,11,10057,25,Individual,0,60,17.86,27.38,39.4,667,10.518673192,0,1,0.5380875231,0.4619124769,High
0,16000,408.48,E,E1,10+ years,RENT,45000,Verified,debt_consolidation,IN,12,13146,22,Individual,1,60,18.25,26.88,52.8,662,10.714417769,1,1,0.5633153299,0.4366846701,High
0,6000,191.28,B,B2,1 year,RENT,88500,Not Verified,vacation,IL,18,9962,37,Individual,0,36,9.17,18.87,70.2,672,11.390757831,0,0,0.1184598542,0.8815401458,Low
0,16000,488.5,A,A2,6 years,RENT,65000,Source Verified,debt_consolidation,NJ,13,17737,25,Individual,0,36,6.24,13.85,37.8,692,11.082142549,0,0,0.068336929,0.931663071,Low
0,10000,312.86,A,A5,2 years,RENT,52000,Not Verified,credit_card,CA,16,7671,25,Individual,0,36,7.89,13.22,34.1,727,10.858998998,0,0,0.064378827,0.935621173,Low
0,35000,790.82,C,C2,3 years,MORTGAGE,140000,Source Verified,debt_consolidation,MS,11,23925,26,Individual,0,60,12.69,25.89,55.8,712,11.849397702,0,0,0.2235126542,0.7764873458,Medium
0,22500,595.99,E,E4,1 year,MORTGAGE,45000,Source Verified,debt_consolidation,TX,10,8720,16,Individual,0,60,19.99,27.96,37.7,697,10.714417769,0,0,0.4894327305,0.5105672695,High
0,5000,159.4,B,B2,10+ years,RENT,67000,Source Verified,debt_consolidation,MO,4,5122,6,Individual,0,36,9.17,11.12,56.9,672,11.112447898,0,0,0.1158695702,0.8841304298,Low
0,14400,405.87,F,F2,10+ years,RENT,91600,Source Verified,debt_consolidation,CA,3,3360,4,Individual,1,60,22.99,5.4,33.9,712,11.425186551,1,0,0.4373399487,0.5626600513,High
0,10000,312.86,A,A5,8 years,MORTGAGE,51900,Source Verified,debt_consolidation,GA,17,11946,36,Individual,0,36,7.89,15.42,18,707,10.857074069,0,0,0.0602933294,0.9397066706,Low
0,6000,200.12,C,C1,3 years,MORTGAGE,45000,Source Verified,credit_card,AZ,6,6987,8,Individual,0,36,12.29,11.49,88.4,687,10.714417769,0,0,0.1207318558,0.8792681442,Medium
0,10000,312.86,A,A5,10+ years,MORTGAGE,70000,Source Verified,debt_consolidation,WA,10,20294,25,Individual,0,36,7.89,17.8,43,702,11.156250521,0,0,0.0530429055,0.9469570945,Low
0,12000,406.24,C,C3,2 years,OWN,58000,Not Verified,debt_consolidation,FL,13,15132,28,Individual,0,36,13.33,31.84,44,717,10.96819829,0,0,0.1772962809,0.8227037191,Medium
0,9000,296.92,B,B5,10+ years,MORTGAGE,90000,Source Verified,debt_consolidation,NC,7,8379,14,Individual,0,36,11.53,10.36,45.8,662,11.407564949,0,0,0.1166897074,0.8833102926,Low
0,12000,369.93,A,A3,3 years,RENT,104000,Source Verified,debt_consolidation,VA,7,12558,27,Individual,0,36,6.89,24.95,26.1,687,11.552146178,0,0,0.0761343024,0.9238656976,Low
0,5700,209.49,E,E3,5 years,RENT,19000,Verified,debt_consolidation,CA,10,6336,11,Individual,0,36,19.19,30.51,45.9,697,9.8521942581,0,0,0.3636338991,0.6363661009,High
0,20000,637.58,B,B2,10+ years,MORTGAGE,45000,Verified,credit_card,OH,25,29541,35,Individual,1,36,9.17,27.52,51.2,662,10.714417769,1,0,0.1616024118,0.8383975882,Medium
0,30000,938.57,A,A5,7 years,MORTGAGE,115000,Source Verified,debt_consolidation,AZ,19,38198,62,Individual,0,36,7.89,22.57,48.8,712,11.652687407,0,0,0.0516432011,0.9483567989,Low
0,25000,651.14,E,E3,10+ years,RENT,60000,Source Verified,home_improvement,MO,13,5538,16,Individual,1,60,19.19,6.42,11.1,722,11.002099841,1,0,0.4487290495,0.5512709505,High
0,25000,662.21,E,E4,10+ years,OWN,67752.44,Not Verified,credit_card,FL,27,23532,41,Individual,0,60,19.99,29.98,30.2,692,11.123615753,0,1,0.5655159761,0.4344840239,High
0,16000,527.85,B,B5,10+ years,RENT,105000,Verified,debt_consolidation,CA,17,12057,49,Individual,0,36,11.53,12.13,29.1,667,11.561715629,0,0,0.1656070592,0.8343929408,Medium
0,15000,377.41,D,D4,9 years,MORTGAGE,97608,Source Verified,debt_consolidation,NC,11,36956,27,Individual,1,60,17.57,23.85,83.4,677,11.488714736,1,0,0.4010423966,0.5989576034,High
0,12000,268.7,C,C1,10+ years,MORTGAGE,110000,Not Verified,debt_consolidation,IN,11,15895,35,Individual,0,60,12.29,17.19,56.8,672,11.608235645,0,0,0.2483525344,0.7516474656,Medium
0,35000,826.24,C,C5,< 1 year,MORTGAGE,275000,Source Verified,home_improvement,AZ,9,19097,39,Individual,0,60,14.65,6.01,16.8,797,12.524526377,0,0,0.1315138789,0.8684861211,Medium
0,10000,333.53,C,C1,7 years,RENT,42500,Source Verified,credit_card,NJ,4,7492,5,Individual,1,36,12.29,18.7,76.4,677,10.657259355,1,0,0.1885170237,0.8114829763,Medium
0,13000,436.09,C,C2,10+ years,MORTGAGE,78000,Not Verified,credit_card,OR,17,9042,27,Individual,0,36,12.69,23.31,58,677,11.264464106,0,0,0.1747448261,0.8252551739,Medium
0,15000,483.94,B,B3,10+ years,MORTGAGE,42000,Source Verified,debt_consolidation,OH,7,10593,12,Individual,0,36,9.99,17.54,79.6,692,10.645424897,0,0,0.0988632795,0.9011367205,Low
0,11000,286.5,E,E3,< 1 year,RENT,52000,Source Verified,debt_consolidation,OH,6,10985,9,Individual,0,60,19.19,20.56,61,682,10.858998998,0,1,0.5187829064,0.4812170936,High
0,6000,197.95,B,B5,1 year,RENT,40000,Source Verified,credit_card,MI,10,7084,21,Individual,0,36,11.53,15.15,61.6,672,10.596634733,0,0,0.1663139055,0.8336860945,Medium
0,20000,529.77,E,E4,4 years,RENT,65000,Verified,debt_consolidation,MA,10,5014,22,Individual,1,60,19.99,29.56,78.3,707,11.082142549,1,1,0.5319040029,0.4680959971,High
0,10000,354.3,D,D2,3 years,RENT,31400,Verified,other,TX,9,8404,11,Individual,0,36,16.55,30.08,49.4,667,10.354563172,0,0,0.3312499315,0.6687500685,High
0,15000,469.29,A,A5,9 years,MORTGAGE,85000,Not Verified,debt_consolidation,FL,14,16481,36,Individual,0,36,7.89,17.63,39.5,742,11.350406535,0,0,0.0430273092,0.9569726908,Low
0,16800,535.57,B,B2,10+ years,MORTGAGE,49000,Not Verified,debt_consolidation,OH,21,90329,39,Individual,0,36,9.17,30.52,42.3,697,10.799575577,0,0,0.0942501664,0.9057498336,Low
0,5650,184.95,B,B4,1 year,MORTGAGE,32000,Source Verified,credit_card,IN,11,5665,18,Individual,0,36,10.99,31.21,89.9,672,10.373491182,0,0,0.153833231,0.846166769,Medium
0,20800,663.09,B,B2,6 years,MORTGAGE,60000,Source Verified,debt_consolidation,VA,9,30083,19,Individual,0,36,9.17,22.64,54.9,682,11.002099841,0,0,0.1031871297,0.8968128703,Low
0,8400,277.12,B,B5,10+ years,MORTGAGE,45000,Source Verified,home_improvement,LA,10,1334,30,Individual,0,36,11.53,11.89,7.2,672,10.714417769,0,0,0.1278562179,0.8721437821,Medium
0,14000,344.56,D,D2,1 year,MORTGAGE,50000,Verified,major_purchase,NV,4,5375,7,Individual,1,60,16.55,3.77,92.7,672,10.819778284,1,0,0.3459127728,0.6540872272,High
0,10000,356.48,D,D3,10+ years,RENT,75000,Source Verified,debt_consolidation,TX,7,2661,16,Individual,0,36,16.99,35.54,15.1,767,11.225243393,0,0,0.2361578109,0.7638421891,Medium
0,9450,301.26,B,B2,2 years,RENT,126500,Source Verified,house,GA,10,19328,17,Individual,0,36,9.17,5.07,87.1,682,11.747997587,0,0,0.0872216999,0.9127783001,Low
0,35000,1184.86,C,C3,2 years,MORTGAGE,115575.2,Source Verified,debt_consolidation,OH,15,21426,26,Individual,0,36,13.33,28.53,35.9,737,11.657676679,0,0,0.1710896143,0.8289103857,Medium
0,32000,1118.88,D,D1,7 years,MORTGAGE,95000,Source Verified,major_purchase,TX,22,34271,37,Individual,0,36,15.61,29.14,75.5,682,11.461632171,0,0,0.2888058501,0.7111941499,Medium
0,35000,1184.86,C,C3,9 years,MORTGAGE,145000,Source Verified,credit_card,WA,13,99016,26,Individual,0,36,13.33,15.98,79.3,707,11.884489021,0,0,0.1289159511,0.8710840489,Medium
0,29000,699.23,D,D1,10+ years,MORTGAGE,102000,Source Verified,home_improvement,DE,14,9794,26,Individual,0,60,15.61,16.51,17.1,717,11.532728092,0,0,0.3066783069,0.6933216931,High
0,30000,1034.83,C,C5,< 1 year,RENT,100000,Source Verified,medical,CA,18,33146,33,Individual,0,36,14.65,8.88,28.7,742,11.512925465,0,0,0.1951453068,0.8048546932,Medium
0,35000,1207.3,C,C5,3 years,RENT,113500,Source Verified,debt_consolidation,AK,6,1048,30,Individual,0,36,14.65,21.84,17.2,667,11.639558116,0,0,0.2950249545,0.7049750455,Medium
0,14000,337.56,D,D1,< 1 year,OWN,85000,Source Verified,credit_card,SD,15,14391,37,Individual,0,60,15.61,13.55,53.3,682,11.350406535,0,0,0.3687023422,0.6312976578,High
0,18600,457.77,D,D2,10+ years,MORTGAGE,62000,Not Verified,debt_consolidation,OH,23,56447,38,Individual,0,60,16.55,31.18,67,707,11.034889664,0,0,0.367805533,0.632194467,High
0,24000,850.31,D,D2,< 1 year,OWN,68000,Verified,debt_consolidation,TX,17,15655,30,Individual,0,36,16.55,29.05,49.2,672,11.127262984,0,0,0.344418895,0.655581105,High
0,15300,545.42,D,D3,2 years,RENT,45000,Verified,debt_consolidation,KS,18,12580,22,Individual,1,36,16.99,21.57,69.9,677,10.714417769,1,0,0.3393887223,0.6606112777,High
0,1800,56.56,B,B1,< 1 year,RENT,70000,Not Verified,credit_card,CA,20,2457,32,Individual,0,36,8.18,15.7,61.4,702,11.156250521,0,0,0.1069586742,0.8930413258,Low
0,6600,220.13,C,C1,< 1 year,RENT,34000,Source Verified,debt_consolidation,CA,8,4220,27,Individual,0,36,12.29,24.43,49.6,662,10.434115804,0,0,0.221949456,0.778050544,Medium
0,15000,507.8,C,C3,5 years,RENT,133000,Verified,other,FL,11,15702,14,Individual,1,36,13.33,29.81,40.8,747,11.798104407,1,0,0.1814853454,0.8185146546,Medium
0,35000,1207.3,C,C5,1 year,MORTGAGE,140000,Source Verified,debt_consolidation,CA,11,19994,19,Individual,0,36,14.65,15.76,51.9,702,11.849397702,0,0,0.1931262828,0.8068737172,Medium
0,12000,361.38,A,A1,5 years,MORTGAGE,69000,Not Verified,credit_card,TX,6,12444,10,Individual,0,36,5.32,6.78,28.5,757,11.141861784,0,0,0.0242669137,0.9757330863,Low
0,8000,273.39,C,C4,1 year,RENT,28000,Source Verified,debt_consolidation,NV,6,5093,7,Individual,0,36,13.99,32.02,53.6,672,10.239959789,0,0,0.292715709,0.707284291,Medium
0,24000,812.48,C,C3,3 years,RENT,154000,Source Verified,other,CA,11,11418,26,Individual,1,36,13.33,10.83,61.1,662,11.944707881,1,0,0.2036052353,0.7963947647,Medium
0,12000,400.24,C,C1,6 years,MORTGAGE,54000,Not Verified,debt_consolidation,VT,20,2076,29,Individual,0,36,12.29,22.4,6.9,687,10.896739326,0,0,0.1821866862,0.8178133138,Medium
0,4800,157.13,B,B4,10+ years,RENT,76300,Verified,debt_consolidation,NV,10,3258,53,Individual,0,36,10.99,17.21,42.3,662,11.242428217,0,0,0.1400624791,0.8599375209,Medium
0,10000,318.79,B,B2,7 years,RENT,75000,Not Verified,credit_card,PA,17,9846,22,Individual,0,36,9.17,16.7,77.5,672,11.225243393,0,0,0.1352892529,0.8647107471,Medium
0,16000,527.85,B,B5,7 years,RENT,65000,Source Verified,debt_consolidation,MA,10,5262,16,Individual,0,36,11.53,2.73,30.1,722,11.082142549,0,0,0.114034251,0.885965749,Low
0,20000,451.9,C,C2,10+ years,MORTGAGE,93000,Not Verified,debt_consolidation,OH,14,16860,30,Individual,1,60,12.69,16.4,60.2,682,11.440354772,1,0,0.2508984073,0.7491015927,Medium
0,20000,619.93,A,A4,10+ years,MORTGAGE,61809,Not Verified,home_improvement,FL,15,9719,30,Individual,0,36,7.26,7.36,12,722,11.031804264,0,0,0.0450984542,0.9549015458,Low
0,5600,186.78,C,C1,< 1 year,RENT,24336,Source Verified,credit_card,CT,13,7014,13,Individual,0,36,12.29,29.59,43,717,10.099712014,0,0,0.2183461029,0.7816538971,Medium
0,12000,382.55,B,B2,3 years,RENT,58000,Source Verified,debt_consolidation,PA,14,20290,24,Individual,0,36,9.17,27.89,46.4,692,10.96819829,0,0,0.1499963402,0.8500036598,Medium
0,24000,625.09,E,E3,10+ years,MORTGAGE,98000,Verified,debt_consolidation,NY,17,77802,30,Individual,1,60,19.19,20.76,36.4,687,11.492722758,1,0,0.3934483583,0.6065516417,High
0,5700,196.62,C,C5,3 years,RENT,45000,Source Verified,moving,AZ,8,25297,23,Individual,0,36,14.65,21.47,60.2,677,10.714417769,0,0,0.2095616092,0.7904383908,Medium
0,24775,831.08,C,C2,1 year,OWN,84000,Source Verified,credit_card,WA,6,16050,18,Individual,0,36,12.69,7.07,92.2,707,11.338572078,0,0,0.1292537791,0.8707462209,Medium
0,6000,187.72,A,A5,< 1 year,MORTGAGE,37000,Verified,debt_consolidation,OH,6,5823,35,Individual,0,36,7.89,17.16,74.7,727,10.518673192,0,0,0.040513434,0.959486566,Low
0,12000,387.15,B,B3,10+ years,MORTGAGE,102000,Source Verified,credit_card,OH,15,31656,21,Individual,0,36,9.99,18.69,75,687,11.532728092,0,0,0.1027809331,0.8972190669,Low
0,24000,785.62,B,B4,2 years,MORTGAGE,70000,Not Verified,home_improvement,MS,8,3922,23,Individual,0,36,10.99,11.62,22.5,742,11.156250521,0,0,0.078077134,0.921922866,Low
0,18000,565.56,B,B1,10+ years,RENT,86000,Source Verified,other,AZ,12,25873,22,Individual,0,36,8.18,27.09,77.2,677,11.362102575,0,0,0.1262034036,0.8737965964,Medium
0,12000,331.36,F,F1,4 years,RENT,48000,Verified,debt_consolidation,CA,8,3672,12,Individual,0,60,21.99,10.93,25.1,677,10.77895629,0,1,0.5164539201,0.4835460799,High
0,16800,425.34,D,D5,10+ years,MORTGAGE,40000,Source Verified,debt_consolidation,MN,14,9955,43,Individual,1,60,17.86,30.12,40,677,10.596634733,1,0,0.462474837,0.537525163,High
0,12000,375.43,A,A5,10+ years,MORTGAGE,79000,Source Verified,credit_card,OH,8,32007,17,Individual,0,36,7.89,6.3,61.3,702,11.277203131,0,0,0.0417016492,0.9582983508,Low
0,14400,475.06,B,B5,8 years,RENT,55000,Verified,debt_consolidation,NV,13,6091,30,Individual,0,36,11.53,20.38,28.7,667,10.915088464,0,0,0.2039361552,0.7960638448,Medium
0,10000,327.34,B,B4,5 years,RENT,50000,Source Verified,debt_consolidation,FL,5,14055,7,Individual,0,36,10.99,16.56,94.3,692,10.819778284,0,0,0.1350673002,0.8649326998,Medium
0,15000,377.41,D,D4,1 year,MORTGAGE,80000,Source Verified,debt_consolidation,MD,33,19505,51,Individual,0,60,17.57,21.48,44.7,677,11.289781914,0,1,0.5050644072,0.4949355928,High
0,15000,397.33,E,E4,2 years,OWN,50000,Source Verified,debt_consolidation,AZ,5,5611,7,Individual,1,60,19.99,12.39,54,692,10.819778284,1,0,0.444031186,0.555968814,High
0,5900,206.3,D,D1,2 years,MORTGAGE,61650,Source Verified,debt_consolidation,SC,7,740,25,Individual,0,36,15.61,16.97,35.2,702,11.029228509,0,0,0.1508810851,0.8491189149,Medium
0,10000,256.94,E,E2,5 years,RENT,78000,Source Verified,debt_consolidation,FL,16,14009,24,Individual,1,60,18.55,26.28,26.7,692,11.264464106,1,1,0.5505697741,0.4494302259,High
0,5000,163.67,B,B4,6 years,RENT,70000,Source Verified,debt_consolidation,NY,13,9482,18,Individual,0,36,10.99,15.57,36.3,707,11.156250521,0,0,0.1389400482,0.8610599518,Medium
0,8400,289.76,C,C5,10+ years,RENT,25000,Source Verified,debt_consolidation,TX,5,2173,39,Individual,0,36,14.65,11.86,41,662,10.126631104,0,0,0.2096770885,0.7903229115,Medium
0,17000,346.17,B,B1,2 years,MORTGAGE,130000,Not Verified,debt_consolidation,WV,20,3525,33,Individual,0,60,8.18,11.59,7.9,757,11.775289729,0,0,0.1124180169,0.8875819831,Low
0,18000,620.9,C,C5,10+ years,OWN,45000,Source Verified,credit_card,MS,16,27748,36,Individual,0,36,14.65,19.44,40.8,727,10.714417769,0,0,0.1844149821,0.8155850179,Medium
0,7700,252.06,B,B4,7 years,RENT,45000,Source Verified,other,PA,2,9193,7,Individual,0,36,10.99,10.08,91.9,742,10.714417769,0,0,0.0778336491,0.9221663509,Low
0,7000,219.94,B,B1,1 year,OWN,75000,Source Verified,debt_consolidation,MD,9,7309,26,Individual,0,36,8.18,29.26,52.2,667,11.225243393,0,0,0.1262733697,0.8737266303,Medium
0,28000,843.22,A,A1,2 years,RENT,80000,Verified,credit_card,IL,9,32054,23,Individual,0,36,5.32,12.27,35,687,11.289781914,0,0,0.0556882616,0.9443117384,Low
0,20000,506.35,D,D5,4 years,MORTGAGE,82500,Source Verified,debt_consolidation,CA,19,12837,24,Individual,0,60,17.86,12.26,30.3,702,11.320553572,0,0,0.3949761371,0.6050238629,High
0,9600,300.35,A,A5,10+ years,MORTGAGE,83000,Not Verified,debt_consolidation,AZ,8,9435,26,Individual,0,36,7.89,7.63,36,712,11.326595887,0,0,0.03831047,0.96168953,Low
0,17675,609.69,C,C5,7 years,RENT,52000,Source Verified,debt_consolidation,NY,11,9390,20,Individual,1,36,14.65,21.08,67.6,727,10.858998998,1,0,0.2093896182,0.7906103818,Medium
0,20000,625.72,A,A5,4 years,MORTGAGE,70000,Verified,credit_card,NM,19,27164,24,Individual,0,36,7.89,22.75,64.2,722,11.156250521,0,0,0.0636966962,0.9363033038,Low
0,4000,125.68,B,B1,6 years,RENT,80000,Not Verified,debt_consolidation,PA,8,13109,18,Individual,0,36,8.18,27.66,53.9,712,11.289781914,0,0,0.0994583654,0.9005416346,Low
0,5400,192.5,D,D3,3 years,RENT,31000,Verified,debt_consolidation,NJ,7,4015,13,Individual,0,36,16.99,4.88,51.5,667,10.341742483,0,0,0.2474465207,0.7525534793,Medium
0,19200,595.13,A,A4,4 years,MORTGAGE,55000,Not Verified,other,LA,7,10596,20,Individual,0,36,7.26,21.67,45.3,747,10.915088464,0,0,0.0360029319,0.9639970681,Low
0,8800,303.55,C,C5,3 years,RENT,25500,Verified,debt_consolidation,TN,29,10716,33,Individual,0,36,14.65,19.91,26.8,682,10.146433731,0,0,0.3348756781,0.6651243219,High
0,2950,106.45,D,D5,6 years,OWN,34500,Verified,debt_consolidation,MS,7,3877,22,Individual,0,36,17.86,29.43,34,662,10.448714603,0,0,0.3139173917,0.6860826083,High
0,22000,678.2,A,A3,6 years,RENT,90000,Source Verified,debt_consolidation,CA,9,14073,30,Individual,0,36,6.89,16.35,71.1,692,11.407564949,0,0,0.0659045678,0.9340954322,Low
0,3600,128.34,D,D3,1 year,RENT,46000,Source Verified,moving,AZ,9,2966,10,Individual,0,36,16.99,15.44,19.9,712,10.736396675,0,0,0.2311019318,0.7688980682,Medium
0,8500,278.24,B,B4,6 years,RENT,50000,Verified,debt_consolidation,CO,12,7847,17,Individual,0,36,10.99,33.96,27.7,697,10.819778284,0,0,0.2010242563,0.7989757437,Medium
0,8000,240.92,A,A1,10+ years,MORTGAGE,42000,Not Verified,debt_consolidation,MI,10,17664,18,Individual,0,36,5.32,25.51,28.2,742,10.645424897,0,0,0.0368754157,0.9631245843,Low
0,10000,314.2,B,B1,10+ years,MORTGAGE,40000,Not Verified,credit_card,NC,6,7646,11,Individual,0,36,8.18,16.41,46.1,717,10.596634733,0,0,0.0656056602,0.9343943398,Low
0,8400,287.06,C,C4,10+ years,OWN,65000,Verified,debt_consolidation,CT,13,8624,15,Individual,0,36,13.99,15.22,58.3,672,11.082142549,0,0,0.2156334988,0.7843665012,Medium
0,11500,414.95,D,D5,3 years,RENT,50000,Verified,car,TX,8,2150,11,Individual,0,36,17.86,10.01,31.6,672,10.819778284,0,0,0.2913709429,0.7086290571,Medium
0,13000,286.1,B,B5,10+ years,MORTGAGE,82000,Source Verified,debt_consolidation,NC,22,27438,45,Individual,0,60,11.53,20.42,59.3,677,11.314474526,0,0,0.2613674916,0.7386325084,Medium
0,19425,626.7,B,B3,7 years,RENT,55200,Not Verified,debt_consolidation,IL,7,12346,7,Individual,0,36,9.99,8.65,64.6,697,10.918718232,0,0,0.1087007103,0.8912992897,Low
0,15250,560.48,E,E3,6 years,MORTGAGE,97000,Verified,debt_consolidation,CA,8,7325,41,Individual,0,36,19.19,10.05,45.8,672,11.482466257,0,0,0.2099192603,0.7900807397,Medium
0,12000,392.81,B,B4,5 years,RENT,52000,Source Verified,credit_card,FL,10,12758,22,Individual,1,36,10.99,26.59,83.9,697,10.858998998,1,0,0.1597459859,0.8402540141,Medium
0,6000,188.52,B,B1,8 years,MORTGAGE,62000,Source Verified,debt_consolidation,NM,6,10681,8,Individual,0,36,8.18,12.99,75.8,742,11.034889664,0,0,0.0549988931,0.9450011069,Low
0,35000,899.28,E,E2,8 years,MORTGAGE,96000,Source Verified,home_improvement,WA,7,12031,26,Individual,0,60,18.55,8.31,61.1,662,11.47210347,0,0,0.3657744481,0.6342255519,High
0,21150,749.33,D,D2,5 years,RENT,52897,Verified,debt_consolidation,CA,6,9779,14,Individual,1,36,16.55,16.4,28,752,10.876101905,1,0,0.2104861794,0.7895138206,Medium
0,17600,601.45,C,C4,10+ years,MORTGAGE,40000,Source Verified,debt_consolidation,OR,12,13041,16,Individual,0,36,13.99,16.17,51.3,662,10.596634733,0,0,0.2112553252,0.7887446748,Medium
0,3700,123.41,C,C1,8 years,RENT,33500,Verified,other,MI,14,3983,14,Individual,0,36,12.29,20.78,9.8,732,10.419300718,0,0,0.1769221277,0.8230778723,Medium
